Joined,Contract Valid Until,ID
1-Jul-18,2020,13613
1-Jul-17,2019,13614
1-Jan-15,2023,13615
1-Jan-18,2022,13616
1-Jul-17,2019,13617
1-Jun-13,2019,13618
22-Jul-16,2021,13619
8-Jan-15,2023,13620
1-Jul-16,2019,13621
1-Jul-15,2018,13622
26-Jan-17,2020,13623
4-Aug-15,2019,13624
1-Jul-15,2020,13625
9-Jul-18,2020,13626
22-Jul-17,2021,13627
1-Jan-18,2021,13628
1-Jul-18,2021,13629
,31-Dec-18,13630
1-Jul-17,2020,13631
5-Mar-15,2019,13632
1-Jan-16,2018,13633
1-Jul-14,2020,13634
1-Jul-18,2021,13635
1-Jul-18,2020,13636
13-Jul-14,2019,13637
31-Jul-18,2023,13638
1-Jan-17,2021,13639
1-Jul-17,2020,13640
28-Jan-18,2021,13641
1-Jul-18,2021,13642
1-Aug-18,2019,13643
16-Feb-16,2019,13644
1-Jul-15,2019,13645
30-Jun-15,2019,13646
2-Jul-17,2020,13647
15-Aug-17,2023,13648
1-Jul-17,2023,13649
1-Jul-17,2019,13650
25-Jul-18,2020,13651
22-Jul-15,2020,13652
1-Jun-18,2020,13653
9-Aug-17,2019,13654
29-Jan-18,2019,13655
1-Mar-17,2023,13656
1-Jul-16,2020,13657
1-Jan-18,2018,13658
10-Jun-14,2021,13659
1-Sep-17,2019,13660
,30-Jun-19,13661
,,13662
23-Jul-18,2021,13663
1-Jan-13,2021,13664
1-Jul-17,2019,13665
1-Jul-18,2023,13666
1-Jul-16,2020,13667
1-Jul-18,2020,13668
16-Mar-16,2022,13669
1-Jan-17,2021,13670
1-Jan-18,2021,13671
1-Jul-17,2019,13672
25-Jun-16,2022,13673
7-May-17,2021,13674
26-Jul-17,2020,13675
8-Jun-18,2020,13676
21-Mar-17,2021,13677
,30-Jun-19,13678
1-Jul-17,2023,13679
8-Feb-18,2020,13680
13-Jul-18,2023,13681
14-Jan-18,2019,13682
8-Mar-18,2018,13683
1-Jul-16,2020,13684
21-Dec-15,2018,13685
1-Jul-17,2019,13686
1-Jul-16,2019,13687
21-Jul-17,2022,13688
31-Aug-16,2019,13689
21-Jul-18,2023,13690
1-Jul-18,2019,13691
27-Jan-17,2019,13692
1-Jul-13,2020,13693
31-Jan-17,2021,13694
2-Aug-17,2020,13695
1-Jul-12,2018,13696
1-Jul-16,2019,13697
1-Jul-18,2021,13698
1-Jul-18,2021,13699
3-Jul-18,2019,13700
1-Jul-17,2019,13701
1-Jan-16,2021,13702
25-Jan-17,2021,13703
,30-Jun-19,13704
,30-Jun-19,13705
1-Jul-16,2021,13706
1-Jul-17,2019,13707
28-Sep-18,2019,13708
10-May-16,2019,13709
17-Jul-18,2022,13710
1-Jul-15,2020,13711
,31-Dec-18,13712
1-Dec-18,2019,13713
5-Apr-17,2019,13714
1-Jul-16,2019,13715
9-Oct-18,2021,13716
,30-Jun-19,13717
15-Jun-18,2021,13718
1-Jul-18,2021,13719
1-Jun-17,2021,13720
23-Jul-18,2021,13721
1-Jul-18,2022,13722
1-Jan-18,2020,13723
1-Jul-12,2019,13724
22-Mar-17,2019,13725
16-Jan-17,2018,13726
26-Jan-18,2020,13727
1-Jan-16,2018,13728
16-Jan-17,2019,13729
17-Jun-18,2021,13730
8-Aug-16,2019,13731
1-Jul-16,2021,13732
6-Jan-17,2022,13733
1-Jul-17,2020,13734
1-Jul-18,2020,13735
1-Jul-18,2019,13736
1-Jul-18,2020,13737
3-Jan-17,2021,13738
2-Jan-14,2019,13739
1-Jul-16,2020,13740
13-Jul-17,2019,13741
7-Jan-17,2021,13742
1-Jul-15,2019,13743
1-Jul-18,2019,13744
1-Jan-08,2019,13745
1-Jul-17,2019,13746
12-Jul-18,2019,13747
15-Mar-17,2023,13748
1-Jul-18,2020,13749
1-Jul-16,2019,13750
1-Jan-18,2019,13751
1-Jul-18,2020,13752
,1-Jan-19,13753
22-Jan-17,2020,13754
21-Aug-16,2020,13755
24-Jun-14,2019,13756
15-Feb-17,2020,13757
22-Sep-17,2023,13758
9-Aug-18,2019,13759
24-Dec-16,2019,13760
1-Jul-17,2019,13761
10-Jan-17,2021,13762
31-Jan-17,2021,13763
1-Jan-14,2020,13764
6-Jan-17,2022,13765
1-Jul-18,2022,13766
2-Aug-17,2021,13767
1-Jul-18,2021,13768
12-Jan-18,2019,13769
31-Aug-17,2019,13770
,30-Jun-19,13771
8-Dec-17,2022,13772
1-Jan-17,2018,13773
,,13774
1-Jan-16,2021,13775
2-Oct-18,2020,13776
1-Jan-13,2021,13777
1-Jul-15,2020,13778
1-Jul-17,2020,13779
3-Dec-18,2021,13780
27-Jul-18,2020,13781
1-Jan-17,2019,13782
1-Jan-17,2018,13783
1-Jul-17,2019,13784
1-Jan-05,2021,13785
1-Jan-18,2021,13786
21-Aug-18,2021,13787
,1-Jan-19,13788
17-May-14,2019,13789
,30-Jun-19,13790
25-Nov-15,2019,13791
2-Jul-16,2021,13792
1-Jul-18,2022,13793
1-Feb-18,2023,13794
11-Jul-18,2020,13795
1-Jul-18,2020,13796
1-Jul-18,2022,13797
21-Aug-18,2021,13798
1-Jun-18,2019,13799
17-Jul-18,2021,13800
1-Jul-17,2018,13801
28-Dec-17,2019,13802
,30-Jun-19,13803
,30-Jun-19,13804
13-Feb-18,2020,13805
25-Jan-18,2019,13806
27-Jul-17,2019,13807
4-Feb-17,2018,13808
13-Mar-16,2020,13809
13-Mar-18,2018,13810
,30-Nov-18,13811
1-Jul-16,2019,13812
23-Jul-18,2021,13813
24-Aug-15,2023,13814
1-Jan-03,2021,13815
23-Jul-18,2019,13816
27-Jul-16,2019,13817
7-Jan-17,2021,13818
9-Sep-15,2021,13819
25-Jan-17,2021,13820
1-Jan-16,2021,13821
1-Jul-18,2021,13822
1-Jul-13,2019,13823
20-Jan-17,2023,13824
1-Jul-18,2020,13825
9-Jul-17,2020,13826
2-Jul-18,2018,13827
30-Jul-15,2018,13828
9-Aug-18,2021,13829
1-Jan-18,2022,13830
1-Jul-18,2020,13831
20-Sep-09,2023,13832
4-Aug-18,2020,13833
23-Mar-17,2021,13834
23-Jul-18,2020,13835
1-Jan-18,2021,13836
31-Aug-17,2019,13837
1-Jul-17,2019,13838
24-Oct-17,2021,13839
23-Dec-15,2019,13840
14-Jan-16,2019,13841
1-Jul-18,2021,13842
18-Aug-15,2019,13843
1-Jul-16,2019,13844
1-Jan-15,2021,13845
1-Jul-17,2019,13846
1-Jul-18,2019,13847
1-Jul-15,2021,13848
26-Jun-18,2020,13849
1-Jan-15,2019,13850
1-Jan-15,2023,13851
1-Jul-17,2019,13852
1-Dec-18,2020,13853
2-Oct-17,2019,13854
12-Jan-18,2019,13855
31-Dec-15,2018,13856
1-Jan-16,2021,13857
30-Jun-17,2020,13858
,30-Jun-19,13859
9-Aug-18,2019,13860
10-Jul-18,2021,13861
31-Jan-17,2019,13862
8-Jan-15,2018,13863
10-Apr-16,2021,13864
14-Jun-17,2018,13865
27-Dec-17,2018,13866
16-Jan-18,2021,13867
3-Jul-18,2019,13868
1-Jul-18,2020,13869
1-Jul-18,2020,13870
29-Aug-17,2020,13871
,1-Dec-19,13872
,30-Jun-19,13873
1-Jul-17,2020,13874
1-Jul-18,2021,13875
1-Jan-15,2021,13876
24-Jun-16,2019,13877
23-Jul-18,2021,13878
1-Jan-12,2021,13879
31-Jan-17,2019,13880
18-Mar-17,2019,13881
23-Jul-18,2021,13882
2-Feb-17,2019,13883
28-Oct-18,2021,13884
,31-Dec-18,13885
1-Jul-18,2020,13886
1-Jul-18,2020,13887
7-Jul-18,2020,13888
1-Jun-18,2020,13889
24-Aug-17,2023,13890
22-Jun-18,2021,13891
,30-Jun-19,13892
20-Aug-18,2020,13893
3-Sep-13,2023,13894
1-Jan-18,2020,13895
1-Jul-18,2021,13896
7-Jan-16,2019,13897
18-Jul-14,2021,13898
1-Jul-14,2021,13899
,1-Jan-19,13900
16-Jan-18,2021,13901
1-Jan-17,2018,13902
3-Jul-17,2020,13903
14-Aug-18,2019,13904
15-Jan-18,2021,13905
,30-Jun-19,13906
24-Oct-16,2022,13907
14-Aug-18,2021,13908
7-Jul-17,2020,13909
1-Jul-18,2019,13910
17-Nov-14,2020,13911
31-Dec-14,2023,13912
1-Jul-17,2020,13913
1-Jul-17,2020,13914
3-Jul-17,2022,13915
5-Mar-16,2019,13916
,30-Jun-19,13917
1-Jan-16,2020,13918
1-Jun-17,2020,13919
10-Jan-16,2018,13920
1-Jul-12,2022,13921
1-Jul-13,2020,13922
1-Jul-17,2020,13923
3-Aug-17,2020,13924
21-Sep-18,2019,13925
1-Jul-18,2020,13926
1-Jul-18,2022,13927
4-Oct-17,2021,13928
31-Jan-18,2021,13929
4-Jul-18,2021,13930
9-Jul-18,2021,13931
30-Jul-16,2021,13932
4-Jul-18,2021,13933
30-Nov-11,2018,13934
1-Jul-18,2021,13935
16-Jul-16,2020,13936
30-Jun-15,2019,13937
1-Jul-12,2022,13938
1-Jul-18,2021,13939
30-Jul-16,2022,13940
1-Jul-16,2019,13941
31-Aug-17,2020,13942
10-Aug-18,2022,13943
4-Jun-18,2020,13944
1-Jul-15,2021,13945
1-Jun-16,2020,13946
30-Jan-18,2021,13947
1-Jan-15,2021,13948
1-Jul-16,2021,13949
1-Jan-18,2019,13950
31-Jan-17,2019,13951
14-Jun-17,2020,13952
1-Jul-18,2019,13953
25-Jun-18,2022,13954
23-Jul-18,2022,13955
10-Aug-17,2019,13956
6-Sep-16,2023,13957
,30-Jun-19,13958
1-Jan-14,2021,13959
1-Jan-18,2021,13960
1-Feb-18,2021,13961
2-Aug-18,2018,13962
19-Jun-17,2020,13963
16-Dec-16,2019,13964
27-Oct-17,2019,13965
30-Jan-18,2021,13966
1-Jan-14,2022,13967
1-Jul-18,2019,13968
28-Jan-15,2019,13969
1-Jul-16,2019,13970
6-Jan-14,2018,13971
1-Jul-14,2019,13972
1-Jul-17,2021,13973
1-Jul-15,2020,13974
29-Sep-16,2021,13975
14-Aug-17,2021,13976
1-Jan-16,2018,13977
3-Jul-17,2019,13978
27-Jul-18,2021,13979
13-Jul-17,2020,13980
1-Jul-18,2019,13981
,30-Jun-19,13982
1-Jul-18,2020,13983
4-Dec-17,2021,13984
20-Jul-18,2022,13985
18-Oct-17,2021,13986
,30-Jun-19,13987
2-Jul-18,2020,13988
6-Jul-18,2019,13989
30-Sep-16,2022,13990
1-Feb-17,2021,13991
,30-Jun-19,13992
6-Jul-18,2020,13993
29-Jul-18,2019,13994
27-Mar-15,2019,13995
13-Jul-15,2019,13996
28-Jan-15,2020,13997
30-Jun-16,2021,13998
1-Jul-16,2022,13999
1-Jan-18,2021,14000
18-Jul-18,2020,14001
18-Jul-17,2019,14002
1-Jan-16,2020,14003
31-Aug-17,2021,14004
4-Aug-17,2020,14005
17-Feb-17,2018,14006
1-Jan-17,2019,14007
4-Jul-17,2020,14008
1-Jul-18,2019,14009
14-Jul-18,2018,14010
31-Jan-17,2021,14011
2-Jul-17,2018,14012
1-Jan-14,2021,14013
19-Jul-17,2019,14014
22-Jul-17,2018,14015
17-Aug-14,2018,14016
4-Sep-18,2021,14017
30-Jun-18,2020,14018
11-Sep-18,2019,14019
1-Jul-16,2021,14020
1-Jul-17,2021,14021
10-Aug-18,2022,14022
3-Aug-17,2020,14023
12-Jul-17,2019,14024
29-Jul-18,2019,14025
25-Feb-17,2019,14026
1-Jul-15,2019,14027
20-Jan-17,2019,14028
1-Aug-16,2020,14029
1-Jul-15,2020,14030
1-Jul-17,2022,14031
1-Jul-16,2019,14032
17-Jul-17,2020,14033
1-Jul-15,2019,14034
1-Dec-16,2018,14035
1-Aug-17,2021,14036
1-Jul-18,2020,14037
1-Jan-13,2023,14038
11-Jul-17,2021,14039
1-Jul-18,2019,14040
30-Jul-13,2020,14041
12-Feb-18,2018,14042
1-Jul-16,2020,14043
1-Jul-18,2020,14044
1-Jul-18,2022,14045
1-Jan-17,2019,14046
5-Jan-18,2020,14047
18-Mar-18,2020,14048
21-Jul-18,2021,14049
10-Jul-18,2019,14050
1-Jul-17,2019,14051
1-Jul-16,2020,14052
,2-Jan-19,14053
,,14054
3-Apr-17,2019,14055
26-Jan-18,2020,14056
1-Jan-16,2020,14057
5-Sep-17,2019,14058
1-Jul-18,2020,14059
6-Jul-17,2020,14060
1-Jul-18,2020,14061
1-Jul-12,2019,14062
27-Jul-16,2018,14063
2-Aug-17,2019,14064
1-Jul-16,2021,14065
16-Jan-18,2018,14066
19-Jun-15,2023,14067
1-Jul-16,2019,14068
1-Dec-17,2019,14069
1-Jan-18,2019,14070
1-Jul-17,2021,14071
1-Jan-17,2021,14072
1-Jul-18,2020,14073
18-Jul-18,2019,14074
26-May-16,2021,14075
1-Jan-14,2019,14076
1-Jul-18,2020,14077
20-Dec-14,2019,14078
1-Jan-12,2019,14079
14-Aug-16,2019,14080
1-Jan-16,2019,14081
1-Jul-16,2021,14082
30-Aug-16,2019,14083
29-Jul-16,2019,14084
1-Jan-15,2021,14085
,,14086
4-Jul-18,2021,14087
8-Jan-17,2019,14088
18-Oct-14,2018,14089
20-Sep-14,2020,14090
29-Jun-16,2020,14091
2-Nov-16,2019,14092
21-Sep-15,2020,14093
1-Jul-17,2019,14094
1-Jul-18,2020,14095
1-Jul-18,2021,14096
31-Aug-18,2020,14097
2-Jan-17,2021,14098
1-Jul-17,2019,14099
7-Aug-17,2019,14100
1-Aug-18,2020,14101
,30-Jun-19,14102
30-Jun-16,2020,14103
1-Jul-18,2020,14104
1-Jul-15,2020,14105
8-Feb-18,2021,14106
1-Jul-17,2020,14107
1-Jul-18,2021,14108
,30-Jun-19,14109
2-Dec-16,2018,14110
4-Jan-18,2022,14111
31-Jul-18,2021,14112
1-Jan-14,2022,14113
,31-Jan-19,14114
1-Jul-18,2020,14115
1-Jul-18,2022,14116
1-Jul-18,2019,14117
8-Aug-13,2019,14118
7-Jul-17,2019,14119
7-Jul-18,2019,14120
1-Jul-18,2021,14121
2-Jan-16,2019,14122
14-Jul-17,2018,14123
,,14124
17-Jul-16,2022,14125
1-Jan-14,2018,14126
1-Jul-16,2021,14127
26-Jul-18,2023,14128
1-Jan-02,2022,14129
8-Jul-17,2019,14130
1-Jul-17,2019,14131
31-Jul-18,2021,14132
1-Jun-18,2020,14133
1-Jan-16,2018,14134
16-Feb-17,2020,14135
31-Aug-16,2019,14136
4-Aug-16,2021,14137
1-Jul-17,2020,14138
5-Jan-18,2020,14139
4-Jul-18,2021,14140
12-Jul-17,2020,14141
15-Jan-15,2023,14142
24-Jul-17,2020,14143
1-Jul-15,2020,14144
11-Dec-17,2020,14145
22-Jul-17,2019,14146
,30-Jun-19,14147
1-Jul-17,2022,14148
4-Jul-18,2020,14149
,31-Dec-18,14150
7-Jun-17,2019,14151
29-Mar-18,2021,14152
1-Jan-13,2023,14153
31-Aug-16,2019,14154
,30-Jun-19,14155
1-Jan-18,2021,14156
12-Jul-17,2019,14157
21-Jul-18,2019,14158
1-Jul-18,2020,14159
22-Jan-18,2020,14160
1-Jul-14,2019,14161
1-Feb-17,2019,14162
19-Jan-18,2020,14163
28-Jan-18,2019,14164
1-Feb-18,2021,14165
19-Aug-18,2019,14166
1-Jul-17,2019,14167
1-Jul-18,2020,14168
5-Oct-16,2022,14169
1-Jul-16,2023,14170
4-Jul-17,2020,14171
10-Jan-18,2020,14172
,30-Jun-19,14173
31-Jan-18,2021,14174
9-Jan-17,2020,14175
20-Jan-17,2018,14176
4-Apr-18,2019,14177
21-Sep-15,2021,14178
24-Jul-17,2020,14179
1-Jul-17,2019,14180
1-Jul-18,2020,14181
20-Jan-16,2019,14182
1-Jul-14,2019,14183
1-Jul-18,2020,14184
16-Feb-17,2019,14185
,30-Jun-19,14186
1-Jul-16,2022,14187
5-Jul-17,2019,14188
1-Jul-17,2021,14189
19-Jul-18,2019,14190
10-Jul-17,2021,14191
1-Jan-17,2021,14192
1-Jan-18,2021,14193
9-Jul-18,2020,14194
1-Jul-17,2020,14195
,30-Jun-19,14196
7-Oct-16,2020,14197
22-Jun-18,2020,14198
,,14199
27-Jul-17,2021,14200
1-Jul-17,2019,14201
30-Jul-18,2020,14202
1-Jul-18,2021,14203
9-Jul-17,2019,14204
1-Jul-18,2019,14205
1-Sep-15,2019,14206
1-Jul-16,2022,14207
1-Jun-18,2019,14208
1-Jul-17,2020,14209
,30-Jun-19,14210
5-Aug-16,2019,14211
1-Jul-17,2019,14212
22-Mar-17,2018,14213
26-Jun-15,2020,14214
16-Aug-17,2020,14215
,30-Jun-19,14216
1-Jan-14,2021,14217
,,14218
10-Jul-18,2023,14219
1-Jul-17,2019,14220
2-Feb-18,2020,14221
1-Jul-17,2019,14222
1-Jul-11,2020,14223
28-Sep-17,2018,14224
18-Jul-14,2019,14225
30-Jul-16,2021,14226
4-Jul-18,2021,14227
1-Jul-11,2020,14228
21-Nov-15,2020,14229
1-Jan-09,2021,14230
1-Jul-15,2019,14231
21-Jul-16,2018,14232
1-Jul-18,2020,14233
28-Jan-14,2023,14234
1-Jul-16,2020,14235
18-Jul-18,2019,14236
18-Jul-15,2021,14237
15-Jul-15,2018,14238
19-Sep-17,2018,14239
27-Oct-16,2019,14240
1-Jul-18,2020,14241
1-Jul-18,2020,14242
2-Jul-18,2019,14243
2-Aug-18,2021,14244
1-Jul-15,2021,14245
1-Jan-15,2023,14246
10-Aug-18,2021,14247
1-Jul-18,2020,14248
1-Jul-16,2021,14249
1-Dec-16,2019,14250
2-Feb-18,2020,14251
1-Jul-18,2020,14252
4-Sep-18,2021,14253
1-Jan-17,2021,14254
29-Jul-17,2019,14255
1-Jul-18,2019,14256
8-Sep-16,2019,14257
1-Jul-17,2019,14258
13-Jul-15,2019,14259
1-Jul-16,2020,14260
,30-Jun-19,14261
1-Jan-15,2020,14262
16-Aug-16,2020,14263
22-Jun-17,2019,14264
1-Jan-16,2021,14265
27-Feb-18,2021,14266
20-Jul-18,2018,14267
,31-Dec-18,14268
1-Jul-18,2019,14269
11-Jul-17,2020,14270
29-Aug-18,2019,14271
24-Jul-18,2020,14272
1-Aug-17,2020,14273
23-Jul-18,2021,14274
15-Jan-18,2021,14275
22-Nov-16,2021,14276
1-Jan-17,2019,14277
13-Mar-18,2021,14278
6-Jul-16,2019,14279
1-Jul-18,2020,14280
1-Jan-16,2019,14281
25-Oct-14,2023,14282
10-May-16,2019,14283
,30-Jun-19,14284
25-Jul-16,2019,14285
1-Jul-18,2021,14286
6-Aug-13,2019,14287
,31-Dec-18,14288
1-Jul-18,2021,14289
1-Jul-18,2021,14290
10-Jan-18,2019,14291
17-Jul-18,2019,14292
1-Jul-16,2019,14293
11-Jul-17,2019,14294
1-Jul-17,2021,14295
1-Jul-16,2019,14296
1-Jan-14,2021,14297
1-Jul-18,2020,14298
1-Jun-16,2021,14299
16-Aug-08,2019,14300
1-Jul-18,2019,14301
1-Jul-18,2019,14302
1-Jul-18,2019,14303
1-Jul-18,2019,14304
21-Jan-17,2018,14305
1-Jan-15,2019,14306
23-Jul-17,2019,14307
1-Jul-16,2019,14308
1-Jul-18,2021,14309
1-Jul-18,2021,14310
4-Jan-17,2018,14311
1-Jul-17,2020,14312
1-Jul-16,2020,14313
1-Jul-18,2020,14314
1-Jul-17,2021,14315
15-Jul-17,2019,14316
7-Feb-18,2019,14317
16-Jul-18,2019,14318
,30-Jun-19,14319
1-Jul-18,2020,14320
1-Jul-17,2020,14321
1-Jul-13,2021,14322
11-Aug-18,2018,14323
1-Aug-18,2022,14324
5-Jan-17,2020,14325
1-Jul-18,2020,14326
28-Feb-18,2020,14327
5-Jan-18,2019,14328
8-Aug-18,2021,14329
11-Jan-18,2021,14330
1-Sep-17,2021,14331
3-Jan-18,2020,14332
1-Jul-18,2021,14333
1-Jan-18,2021,14334
2-Jan-18,2023,14335
1-Dec-16,2018,14336
31-Jan-17,2023,14337
23-Jul-18,2022,14338
31-Jan-18,2021,14339
6-Sep-17,2021,14340
,30-Jun-19,14341
1-Jul-16,2021,14342
9-Jan-18,2021,14343
1-Jul-15,2019,14344
18-Jul-18,2019,14345
16-Jul-18,2020,14346
1-Jul-18,2020,14347
5-Mar-18,2022,14348
15-Jul-17,2019,14349
4-Jul-17,2023,14350
30-Sep-16,2019,14351
31-Jul-17,2020,14352
1-Jul-18,2020,14353
1-Jul-18,2021,14354
9-Jul-18,2019,14355
1-Jul-18,2020,14356
1-Mar-18,2021,14357
10-Jul-15,2021,14358
1-Jul-17,2020,14359
,30-Jun-19,14360
14-Jul-18,2019,14361
,30-Jun-19,14362
20-Jun-17,2020,14363
13-Jan-17,2019,14364
9-Jun-18,2020,14365
1-Jun-15,2019,14366
1-Jul-18,2020,14367
,,14368
,,14369
1-Jan-14,2019,14370
29-Jan-18,2021,14371
1-Jan-09,2020,14372
1-Jul-15,2019,14373
1-Jul-17,2020,14374
17-Jul-17,2019,14375
1-Jul-18,2021,14376
,30-Jun-20,14377
7-Jul-18,2023,14378
8-Feb-14,2021,14379
26-Feb-15,2018,14380
1-Jul-18,2021,14381
3-Aug-18,2021,14382
,30-Jun-19,14383
1-Jul-16,2021,14384
1-Jul-16,2021,14385
1-Jan-17,2020,14386
6-Feb-15,2019,14387
1-Jul-18,2020,14388
5-Jan-18,2021,14389
1-Jan-18,2021,14390
26-Jun-18,2025,14391
1-Jul-17,2019,14392
1-Jul-17,2020,14393
1-Jan-17,2021,14394
1-Jul-17,2021,14395
12-Feb-09,2020,14396
1-Jul-15,2019,14397
29-Oct-17,2020,14398
6-Jul-18,2020,14399
1-Jan-14,2020,14400
,30-Jun-19,14401
1-May-15,2019,14402
17-Jul-17,2022,14403
1-Jul-18,2021,14404
1-Jan-18,2020,14405
31-Aug-18,2020,14406
6-Jul-18,2020,14407
1-Jan-13,2018,14408
1-Jan-17,2021,14409
27-Mar-18,2019,14410
1-Aug-12,2019,14411
4-Jan-18,2020,14412
1-Jul-17,2019,14413
1-Jul-18,2019,14414
2-Jul-16,2020,14415
1-Jul-17,2019,14416
6-Jul-18,2019,14417
1-Jul-14,2023,14418
3-Apr-15,2021,14419
28-Jan-16,2019,14420
1-May-11,2019,14421
29-Nov-16,2021,14422
7-Jul-15,2019,14423
15-May-14,2018,14424
26-Feb-16,2019,14425
1-Jul-17,2021,14426
31-Jul-17,2019,14427
,30-Jun-19,14428
1-Jan-16,2021,14429
4-Jul-17,2020,14430
7-Aug-18,2019,14431
17-Feb-18,2022,14432
14-Jul-17,2018,14433
7-Aug-17,2020,14434
10-Mar-18,2021,14435
1-Jul-18,2019,14436
18-Jul-18,2019,14437
23-Jun-16,2019,14438
14-Jun-18,2021,14439
30-Jun-16,2020,14440
1-Jan-18,2021,14441
1-Jul-16,2019,14442
31-Oct-18,2019,14443
1-Jul-18,2021,14444
1-Jul-17,2019,14445
1-Jul-15,2019,14446
19-Jul-17,2019,14447
1-Jan-15,2021,14448
1-Jul-18,2022,14449
8-Jan-18,2018,14450
19-Jun-16,2020,14451
1-Jul-17,2020,14452
29-Aug-17,2019,14453
12-Jul-16,2019,14454
17-Aug-18,2020,14455
8-Aug-18,2021,14456
1-Apr-17,2022,14457
1-Jan-12,2021,14458
,30-Jun-19,14459
24-Jun-15,2020,14460
21-Aug-18,2021,14461
2-Nov-17,2021,14462
1-Jul-18,2021,14463
1-Sep-17,2019,14464
1-Jul-16,2019,14465
14-Sep-16,2021,14466
11-Jul-18,2019,14467
4-Aug-18,2021,14468
1-Feb-17,2019,14469
1-Jul-17,2021,14470
1-Jan-18,2020,14471
31-Jul-18,2019,14472
1-Jan-15,2023,14473
4-Mar-17,2018,14474
24-Feb-18,2020,14475
8-Aug-18,2019,14476
29-Jan-17,2019,14477
1-Jan-17,2021,14478
1-Jul-18,2022,14479
16-Aug-18,2021,14480
1-Jul-17,2021,14481
19-Jan-18,2019,14482
1-Jan-18,2019,14483
19-Jan-17,2023,14484
1-Jan-15,2021,14485
13-Jan-18,2021,14486
,,14487
1-Jul-17,2019,14488
1-Jul-17,2020,14489
1-Jan-18,2021,14490
7-Jul-17,2019,14491
5-Jan-18,2021,14492
21-Jul-18,2020,14493
4-Apr-17,2019,14494
4-Jan-16,2020,14495
31-Jan-18,2018,14496
3-Jul-17,2020,14497
1-Jul-17,2019,14498
15-Jan-17,2020,14499
13-Jul-17,2019,14500
,31-Dec-18,14501
12-Jun-18,2022,14502
,31-May-19,14503
21-Jul-14,2019,14504
1-Jul-18,2021,14505
1-Jan-14,2023,14506
1-Jul-18,2020,14507
27-Jul-18,2019,14508
1-Jul-18,2020,14509
4-Aug-17,2019,14510
27-Jul-17,2020,14511
1-Jul-17,2019,14512
13-Jul-17,2020,14513
1-Jul-18,2020,14514
1-Jan-17,2023,14515
28-Jan-17,2023,14516
1-Jul-17,2019,14517
29-Aug-17,2019,14518
13-Jul-18,2020,14519
4-Jul-17,2020,14520
1-Jul-15,2020,14521
21-Jun-18,2020,14522
5-Jun-17,2020,14523
27-Jul-16,2021,14524
8-Sep-16,2019,14525
1-Jul-18,2021,14526
1-Jul-17,2019,14527
30-Jan-18,2019,14528
1-Aug-18,2021,14529
11-Jan-14,2018,14530
,30-Jun-19,14531
8-Jul-16,2019,14532
29-Aug-14,2020,14533
3-Aug-18,2019,14534
19-Jul-18,2020,14535
,30-Jun-19,14536
24-Dec-15,2019,14537
1-Jul-16,2022,14538
22-Feb-17,2018,14539
,30-Jun-19,14540
1-Jul-16,2020,14541
1-Jan-17,2022,14542
18-Sep-18,2019,14543
23-May-16,2021,14544
1-Jul-17,2021,14545
30-Jun-15,2020,14546
26-Jun-14,2019,14547
4-Jan-18,2018,14548
1-Jul-16,2019,14549
5-Jul-16,2021,14550
15-Jul-14,2018,14551
13-Aug-13,2023,14552
1-Apr-15,2019,14553
14-Jun-17,2018,14554
23-Aug-18,2019,14555
23-Nov-17,2021,14556
23-Jul-18,2021,14557
20-Sep-18,2023,14558
1-Jul-18,2021,14559
1-Jul-18,2021,14560
1-Jul-16,2020,14561
2-Jul-18,2021,14562
30-Jul-18,2019,14563
21-Oct-18,2019,14564
18-Jan-18,2023,14565
1-Feb-18,2022,14566
1-Jul-18,2021,14567
5-Aug-18,2021,14568
10-Aug-18,2023,14569
1-Jan-17,2021,14570
1-Jul-18,2021,14571
6-Aug-18,2020,14572
29-Jun-18,2020,14573
1-Jan-15,2020,14574
1-Jul-15,2020,14575
3-Aug-17,2022,14576
6-Jan-18,2021,14577
3-Jul-18,2021,14578
1-Jul-17,2019,14579
31-Jan-18,2019,14580
13-Jul-18,2021,14581
27-Jul-16,2019,14582
20-Jul-18,2020,14583
6-Jan-17,2023,14584
25-Mar-16,2020,14585
1-Jan-17,2021,14586
31-Jan-18,2021,14587
7-Jul-16,2021,14588
6-Jul-16,2019,14589
22-Sep-16,2019,14590
1-Jul-18,2021,14591
1-Jan-13,2020,14592
10-Apr-18,2021,14593
20-Jan-17,2019,14594
13-Jun-16,2020,14595
1-Jan-17,2021,14596
1-Jul-17,2020,14597
9-Mar-18,2021,14598
30-Jun-17,2019,14599
23-Jul-18,2023,14600
13-Nov-17,2021,14601
,30-Jun-19,14602
1-Jul-18,2021,14603
1-Feb-15,2019,14604
5-Mar-18,2021,14605
1-Jul-17,2021,14606
13-Dec-17,2022,14607
1-Jul-16,2020,14608
1-Jul-18,2021,14609
1-Jun-13,2019,14610
,30-Jun-19,14611
1-Jul-16,2022,14612
4-Feb-17,2021,14613
2-Jul-17,2019,14614
6-Jan-18,2018,14615
11-Apr-17,2021,14616
1-Jan-18,2021,14617
22-Feb-18,2023,14618
,14-Oct-19,14619
31-Jan-17,2020,14620
13-Jul-18,2020,14621
4-Jan-18,2023,14622
1-Jul-16,2019,14623
1-Jan-18,2020,14624
10-Jul-18,2021,14625
2-Jul-18,2020,14626
1-Jul-16,2020,14627
