Volleys,Dribbling,ID,Balance,Skill Moves,Work Rate
47,58,15176,72,2,Medium/ Medium
33,52,15177,62,2,Medium/ Medium
26,57,15178,63,2,Medium/ Medium
57,45,15179,47,2,Medium/ Medium
27,32,15180,44,2,Medium/ Medium
48,63,15181,58,3,Medium/ Medium
42,53,15182,68,2,Medium/ Medium
31,64,15183,60,2,Medium/ Medium
45,61,15184,71,2,Medium/ Medium
45,50,15185,61,2,Medium/ Medium
55,64,15186,68,2,High/ Low
43,63,15187,77,2,Medium/ High
43,58,15188,81,2,Medium/ Medium
54,56,15189,70,2,Medium/ High
48,57,15190,78,2,High/ High
46,59,15191,81,2,Medium/ Medium
24,32,15192,49,2,Medium/ Medium
40,59,15193,72,2,Medium/ Medium
55,58,15194,78,2,Medium/ Medium
56,61,15195,70,2,Medium/ Medium
27,42,15196,63,2,Medium/ High
28,54,15197,76,2,High/ Medium
16,62,15198,62,2,Medium/ Medium
34,57,15199,81,2,Medium/ Medium
30,58,15200,66,2,Medium/ Medium
47,60,15201,73,2,Medium/ Medium
9,5,15202,25,1,Medium/ Medium
29,36,15203,55,2,Medium/ Medium
55,63,15204,56,2,Medium/ Medium
53,58,15205,76,2,Medium/ Medium
57,63,15206,67,3,Medium/ Medium
42,63,15207,67,3,Medium/ Medium
40,57,15208,65,2,Medium/ High
52,55,15209,60,2,High/ Low
53,65,15210,75,3,Medium/ Medium
39,59,15211,81,2,Medium/ Medium
27,50,15212,47,2,Low/ Medium
30,63,15213,54,2,Medium/ Medium
42,57,15214,59,2,Medium/ Medium
42,58,15215,65,3,High/ Low
27,58,15216,74,2,Medium/ Medium
40,57,15217,73,2,Medium/ Medium
38,55,15218,64,2,Medium/ Medium
35,59,15219,67,3,Medium/ Medium
46,43,15220,48,2,High/ Low
30,47,15221,77,2,Medium/ Medium
35,47,15222,68,2,Medium/ High
12,14,15223,33,1,Medium/ Medium
41,61,15224,67,3,High/ Medium
26,33,15225,49,2,Medium/ Medium
40,60,15226,71,2,Medium/ Medium
5,16,15227,35,1,Medium/ Medium
54,67,15228,81,3,High/ Medium
31,32,15229,53,2,Medium/ Medium
40,65,15230,70,2,High/ Low
56,58,15231,68,2,Medium/ Medium
16,14,15232,36,1,Medium/ Medium
43,64,15233,84,2,High/ Low
36,61,15234,72,2,Medium/ Medium
47,62,15235,62,2,Medium/ High
51,57,15236,74,2,High/ Medium
22,44,15237,55,2,Medium/ High
43,57,15238,61,2,Medium/ Medium
37,55,15239,76,2,Medium/ Medium
30,28,15240,34,2,Low/ Medium
29,54,15241,57,2,High/ Medium
40,59,15242,81,2,Medium/ Medium
24,31,15243,31,2,Medium/ High
27,58,15244,63,2,Medium/ Medium
47,62,15245,55,2,Medium/ Medium
10,10,15246,32,1,Medium/ Medium
47,67,15247,70,3,Medium/ Medium
51,60,15248,71,2,Medium/ Medium
42,60,15249,66,2,High/ Low
35,42,15250,75,2,Low/ High
36,62,15251,77,3,Medium/ Low
61,55,15252,54,2,High/ Medium
45,59,15253,58,2,Medium/ Medium
24,28,15254,57,2,Medium/ Medium
32,57,15255,73,2,Medium/ Medium
38,57,15256,69,2,Medium/ Medium
26,58,15257,67,2,High/ Medium
29,54,15258,80,2,Medium/ Medium
44,52,15259,63,2,Medium/ Medium
33,55,15260,77,2,Medium/ Medium
54,60,15261,60,3,High/ Medium
20,46,15262,70,2,Medium/ Medium
33,62,15263,43,2,Medium/ Medium
59,61,15264,64,3,Medium/ Medium
52,58,15265,68,2,High/ Medium
23,18,15266,63,2,Medium/ High
45,61,15267,63,2,Medium/ Medium
46,61,15268,62,2,Medium/ Medium
12,13,15269,28,1,Medium/ Medium
53,63,15270,82,3,Medium/ Medium
29,20,15271,49,2,Low/ High
51,69,15272,71,3,High/ Medium
44,56,15273,78,2,High/ High
47,68,15274,51,2,Medium/ Medium
45,51,15275,43,2,High/ Medium
55,59,15276,80,2,High/ Medium
35,57,15277,52,2,Medium/ Medium
27,41,15278,58,2,Medium/ Medium
35,66,15279,64,3,High/ Medium
25,33,15280,43,2,Medium/ High
27,55,15281,60,2,Medium/ Medium
44,59,15282,78,2,High/ High
53,61,15283,68,3,Medium/ Low
16,16,15284,68,1,Medium/ Medium
10,11,15285,39,1,Medium/ Medium
33,62,15286,74,2,Medium/ Medium
52,59,15287,45,2,Medium/ Medium
31,43,15288,56,2,Medium/ Medium
53,55,15289,88,2,Medium/ Medium
34,58,15290,59,2,Medium/ Medium
38,58,15291,60,2,Medium/ Medium
25,63,15292,62,2,High/ Medium
14,11,15293,46,1,Medium/ Medium
14,14,15294,56,1,Medium/ Medium
29,42,15295,59,2,Medium/ Medium
30,57,15296,70,2,Medium/ Medium
60,53,15297,36,2,Medium/ Low
33,63,15298,89,2,High/ Medium
27,51,15299,56,2,Medium/ Medium
48,65,15300,62,3,High/ Medium
46,57,15301,67,2,Medium/ High
36,64,15302,61,2,High/ High
39,56,15303,61,2,Medium/ Medium
39,58,15304,82,2,Medium/ Medium
34,61,15305,86,3,Medium/ Medium
37,64,15306,75,2,High/ Medium
26,55,15307,73,2,High/ Medium
22,56,15308,81,2,High/ Medium
30,42,15309,53,2,Medium/ Medium
24,57,15310,62,2,High/ Medium
43,53,15311,86,2,High/ Medium
39,62,15312,77,3,Medium/ Medium
46,60,15313,73,2,High/ Low
50,56,15314,57,2,Medium/ Medium
13,14,15315,42,1,Medium/ Medium
44,56,15316,65,2,Medium/ Medium
55,59,15317,69,2,Medium/ Medium
47,61,15318,72,3,Medium/ Medium
45,58,15319,81,2,High/ Medium
22,66,15320,61,3,Medium/ Medium
54,63,15321,74,2,High/ Low
46,58,15322,74,3,Medium/ Medium
37,52,15323,74,2,Medium/ Medium
10,14,15324,55,1,Medium/ Medium
47,62,15325,70,2,Medium/ Medium
53,53,15326,35,2,Medium/ Medium
54,69,15327,86,3,High/ Medium
38,60,15328,63,2,Medium/ Medium
18,36,15329,56,2,Medium/ Medium
35,60,15330,64,2,High/ Low
43,58,15331,65,2,High/ Medium
16,15,15332,38,1,Medium/ Medium
31,34,15333,60,2,Medium/ High
36,57,15334,65,3,Medium/ Medium
49,64,15335,74,3,High/ Medium
43,58,15336,73,2,Medium/ Medium
43,57,15337,64,2,Medium/ Medium
53,63,15338,68,2,Medium/ Low
43,63,15339,61,3,Medium/ Medium
49,66,15340,65,3,High/ Low
42,48,15341,50,2,Medium/ Medium
39,56,15342,59,2,Medium/ Low
51,63,15343,93,2,Medium/ Medium
12,13,15344,51,1,Medium/ Medium
43,64,15345,75,3,Medium/ Medium
22,54,15346,83,2,Medium/ Medium
34,59,15347,64,2,Medium/ Medium
46,63,15348,77,2,Medium/ Medium
46,59,15349,82,2,Medium/ High
32,61,15350,80,2,High/ Medium
45,61,15351,52,3,High/ Medium
44,48,15352,37,2,Medium/ High
8,9,15353,29,1,Medium/ Medium
41,53,15354,35,2,Medium/ Medium
48,66,15355,67,3,High/ Low
47,52,15356,57,2,Medium/ Medium
52,59,15357,72,2,Medium/ Medium
39,71,15358,82,3,Medium/ Medium
15,18,15359,52,1,Medium/ Medium
23,60,15360,63,2,Medium/ High
55,62,15361,65,3,Medium/ Medium
49,60,15362,65,2,Medium/ Medium
60,68,15363,68,3,Medium/ Medium
50,56,15364,58,2,High/ Medium
22,53,15365,66,2,Low/ High
46,60,15366,48,2,High/ Medium
23,56,15367,55,2,Medium/ Medium
45,56,15368,69,2,Medium/ Medium
47,51,15369,56,2,Medium/ Medium
39,65,15370,66,3,Medium/ Medium
5,9,15371,30,1,Medium/ Medium
6,8,15372,38,1,Medium/ Medium
27,63,15373,64,2,High/ High
38,57,15374,51,2,Medium/ Medium
41,59,15375,74,2,Medium/ Medium
55,56,15376,51,2,High/ Medium
44,56,15377,82,3,Medium/ Medium
13,19,15378,41,1,Medium/ Medium
23,57,15379,71,2,Medium/ Medium
38,56,15380,60,2,Medium/ Medium
14,24,15381,35,1,Medium/ Medium
41,63,15382,73,2,Medium/ Medium
50,60,15383,91,2,Medium/ Low
44,64,15384,67,2,Medium/ Medium
27,45,15385,42,2,High/ Medium
32,54,15386,75,2,Medium/ Medium
19,15,15387,57,1,Medium/ Medium
57,50,15388,53,2,Medium/ Medium
15,11,15389,33,1,Medium/ Medium
7,14,15390,43,1,Medium/ Medium
40,62,15391,60,2,Medium/ Medium
57,56,15392,60,2,High/ Medium
7,12,15393,48,1,Medium/ Medium
25,48,15394,60,2,Medium/ High
56,59,15395,57,2,Medium/ Medium
5,13,15396,23,1,Medium/ Medium
32,63,15397,65,2,High/ High
45,56,15398,65,2,Medium/ High
23,41,15399,59,2,Medium/ Medium
38,56,15400,55,2,Medium/ Medium
27,59,15401,65,2,Medium/ Medium
21,31,15402,52,2,Medium/ Medium
38,55,15403,75,2,Medium/ Medium
23,25,15404,61,2,Low/ Medium
32,53,15405,66,2,High/ Medium
44,63,15406,69,2,High/ Low
35,67,15407,71,2,Medium/ Medium
53,64,15408,64,2,Medium/ Medium
28,31,15409,75,2,Medium/ Medium
27,37,15410,62,2,Medium/ Medium
32,54,15411,77,2,High/ Medium
49,55,15412,77,2,High/ Low
25,38,15413,52,2,Low/ High
26,51,15414,61,2,Medium/ Medium
40,56,15415,77,2,Medium/ Medium
11,16,15416,33,1,Medium/ Medium
38,48,15417,67,2,Medium/ High
27,54,15418,87,2,High/ Medium
28,16,15419,51,2,Medium/ Medium
35,58,15420,62,3,Medium/ Medium
21,37,15421,65,2,Medium/ Medium
51,61,15422,67,2,Medium/ Medium
59,58,15423,62,2,High/ Medium
11,12,15424,45,1,Medium/ Medium
43,64,15425,75,2,Medium/ Medium
15,17,15426,46,1,Medium/ Medium
37,56,15427,81,2,Medium/ Medium
11,15,15428,54,1,Medium/ Medium
34,59,15429,58,2,Medium/ Medium
38,54,15430,59,2,Medium/ Medium
69,64,15431,71,3,High/ Medium
44,64,15432,83,3,High/ Medium
27,23,15433,47,2,Low/ Medium
16,18,15434,54,1,Medium/ Medium
52,61,15435,70,3,Medium/ Medium
40,57,15436,58,2,High/ Low
34,59,15437,71,2,High/ Medium
50,60,15438,68,3,Medium/ Low
31,49,15439,53,2,Low/ Medium
36,52,15440,65,2,Medium/ Medium
49,60,15441,67,2,High/ High
25,21,15442,56,2,Low/ Medium
57,51,15443,35,2,Medium/ Medium
49,55,15444,38,2,Medium/ Medium
28,55,15445,73,2,Medium/ Medium
34,60,15446,55,2,Medium/ Medium
40,62,15447,73,2,Medium/ Medium
27,54,15448,80,2,Medium/ Medium
36,63,15449,74,2,High/ Medium
45,59,15450,60,2,Medium/ Medium
13,13,15451,61,1,Medium/ Medium
9,11,15452,56,1,Medium/ Medium
58,62,15453,54,2,Medium/ Medium
44,62,15454,67,2,High/ Low
46,57,15455,62,2,Medium/ Medium
42,60,15456,70,2,Medium/ Medium
38,50,15457,73,2,Medium/ Medium
42,58,15458,66,2,Medium/ Medium
29,46,15459,84,2,Medium/ Medium
37,46,15460,74,2,Medium/ Medium
26,58,15461,89,2,High/ Medium
44,57,15462,63,2,Medium/ Medium
24,27,15463,35,2,Medium/ Medium
37,36,15464,70,2,Medium/ Medium
48,55,15465,62,2,High/ Low
38,60,15466,61,2,Low/ Medium
16,21,15467,53,1,Medium/ Medium
31,47,15468,76,2,Medium/ Medium
37,58,15469,65,2,Medium/ High
30,58,15470,69,2,High/ Medium
41,57,15471,64,2,Medium/ Medium
32,51,15472,33,2,Medium/ Medium
39,66,15473,67,3,High/ Medium
6,12,15474,39,1,Medium/ Medium
20,26,15475,51,2,Medium/ Medium
29,30,15476,51,2,Medium/ Medium
59,58,15477,57,2,High/ Medium
23,30,15478,58,2,Low/ Medium
61,58,15479,67,2,High/ Low
36,36,15480,56,2,Medium/ Medium
36,62,15481,47,3,Medium/ Medium
54,55,15482,60,2,Medium/ Medium
45,55,15483,61,2,Medium/ High
29,51,15484,76,2,Medium/ Medium
42,62,15485,55,2,Medium/ Medium
11,14,15486,42,1,Medium/ Medium
39,60,15487,67,2,High/ Medium
49,57,15488,76,2,Medium/ Medium
44,62,15489,73,2,Medium/ Medium
41,58,15490,73,3,Medium/ Medium
16,11,15491,33,1,Medium/ Medium
53,46,15492,39,2,Medium/ Medium
33,63,15493,65,3,Medium/ Medium
42,61,15494,62,2,Medium/ Low
8,15,15495,53,1,Medium/ Medium
56,61,15496,63,2,Medium/ Low
49,66,15497,84,3,Medium/ Medium
25,52,15498,49,2,Medium/ Medium
29,54,15499,79,2,Medium/ Medium
51,67,15500,78,2,Medium/ Low
34,58,15501,70,3,Medium/ Medium
54,54,15502,63,2,High/ High
38,66,15503,66,3,Medium/ Medium
27,42,15504,66,2,Medium/ Medium
26,28,15505,63,2,Medium/ Medium
19,12,15506,64,1,Medium/ Medium
47,56,15507,65,3,Medium/ Medium
11,12,15508,48,1,Medium/ Medium
55,57,15509,50,2,Medium/ Low
37,63,15510,89,3,Medium/ Medium
8,9,15511,42,1,Medium/ Medium
31,56,15512,84,2,Medium/ Medium
50,60,15513,82,2,Medium/ Medium
51,61,15514,60,3,Medium/ Low
32,54,15515,47,2,Medium/ Medium
49,50,15516,76,2,Medium/ Medium
51,66,15517,90,3,Medium/ Low
43,61,15518,68,2,Medium/ Medium
40,55,15519,76,2,Medium/ High
21,14,15520,28,1,Medium/ Medium
43,55,15521,59,2,Medium/ Medium
36,56,15522,83,2,High/ Low
26,30,15523,36,2,Low/ High
58,58,15524,50,2,Medium/ High
47,61,15525,76,2,High/ Medium
63,54,15526,55,2,High/ Low
47,61,15527,67,2,High/ Medium
48,60,15528,64,2,Medium/ Medium
33,57,15529,74,2,Medium/ Medium
43,59,15530,67,2,High/ Low
20,13,15531,58,1,Medium/ Medium
40,56,15532,49,2,Medium/ Medium
32,53,15533,49,2,Medium/ Medium
41,56,15534,75,2,High/ Medium
22,45,15535,55,2,Medium/ Medium
53,64,15536,76,2,Medium/ Medium
49,52,15537,72,2,Medium/ Medium
13,12,15538,28,1,Medium/ Medium
45,67,15539,78,3,Medium/ Medium
24,22,15540,57,2,Medium/ Medium
56,67,15541,69,2,Medium/ Medium
5,7,15542,31,1,Medium/ Medium
24,24,15543,61,2,Low/ High
7,9,15544,25,1,Medium/ Medium
62,53,15545,81,2,Medium/ Medium
50,54,15546,69,2,High/ Low
56,57,15547,77,2,High/ Low
49,62,15548,67,2,Medium/ Medium
45,56,15549,66,2,High/ Medium
36,61,15550,69,2,Medium/ Medium
45,58,15551,64,2,High/ Low
20,12,15552,39,1,Medium/ Medium
43,53,15553,71,2,Medium/ Medium
32,28,15554,43,2,Low/ Medium
42,66,15555,90,3,Medium/ Medium
57,63,15556,79,3,High/ Medium
52,59,15557,50,2,Medium/ Medium
14,12,15558,35,1,Medium/ Medium
34,31,15559,62,2,Medium/ Medium
34,60,15560,66,3,Medium/ Low
40,58,15561,65,2,Medium/ Medium
19,21,15562,48,1,Medium/ Medium
29,59,15563,69,2,Medium/ Medium
53,62,15564,71,2,Medium/ Medium
50,65,15565,63,2,Medium/ Medium
5,12,15566,39,1,Medium/ Medium
24,57,15567,47,2,Medium/ Medium
45,52,15568,60,2,Medium/ Medium
26,46,15569,52,2,Medium/ High
5,5,15570,29,1,Medium/ Medium
28,28,15571,31,2,Medium/ Medium
53,61,15572,86,2,Medium/ Medium
28,42,15573,59,2,Medium/ Medium
41,58,15574,67,2,Medium/ Medium
26,55,15575,77,2,Medium/ High
28,55,15576,75,2,Medium/ Medium
9,9,15577,33,1,Medium/ Medium
23,68,15578,73,2,Medium/ Medium
42,56,15579,60,2,Medium/ Medium
53,58,15580,76,2,Medium/ Medium
41,55,15581,65,2,Medium/ Medium
40,58,15582,72,3,Medium/ Medium
52,61,15583,72,3,Medium/ Medium
42,61,15584,71,2,High/ Low
42,55,15585,65,2,Medium/ Medium
25,31,15586,63,2,Medium/ High
51,60,15587,68,3,High/ Medium
27,59,15588,77,2,Medium/ Medium
10,9,15589,40,1,Medium/ Medium
34,59,15590,66,2,Medium/ Medium
42,57,15591,63,2,Medium/ Medium
39,64,15592,76,2,Medium/ Medium
23,53,15593,83,2,Medium/ Medium
23,40,15594,46,2,Medium/ High
9,12,15595,38,1,Medium/ Medium
49,56,15596,73,3,Medium/ Low
37,32,15597,55,2,Medium/ Medium
52,68,15598,64,2,Medium/ Medium
42,60,15599,64,3,Medium/ Low
45,49,15600,70,2,Medium/ Medium
39,57,15601,62,2,Medium/ Medium
47,67,15602,93,3,High/ Medium
29,63,15603,63,2,Medium/ Medium
39,62,15604,80,3,High/ Medium
51,67,15605,80,3,Medium/ Medium
54,52,15606,70,2,Medium/ Low
43,63,15607,77,2,Medium/ Medium
44,60,15608,81,2,High/ Low
37,65,15609,80,2,Medium/ Medium
34,53,15610,69,2,Low/ Medium
51,62,15611,63,3,High/ Medium
34,47,15612,57,2,Medium/ Medium
44,53,15613,73,2,High/ High
23,48,15614,77,2,Low/ Medium
41,57,15615,71,2,Medium/ High
37,57,15616,70,2,Medium/ Medium
32,36,15617,63,2,Medium/ Medium
48,59,15618,63,2,Medium/ Medium
42,65,15619,83,3,Medium/ Medium
56,56,15620,63,2,High/ Low
35,65,15621,86,3,High/ Medium
13,15,15622,63,1,Medium/ Medium
35,53,15623,81,2,Medium/ Medium
26,67,15624,88,2,Medium/ Medium
27,59,15625,83,2,Medium/ Medium
44,57,15626,76,2,High/ Low
40,54,15627,80,2,Medium/ Medium
44,55,15628,78,2,Medium/ Medium
52,69,15629,72,2,High/ Low
10,8,15630,30,1,Medium/ Medium
53,61,15631,56,2,High/ Low
42,32,15632,62,2,Medium/ Medium
48,57,15633,73,2,High/ Low
53,57,15634,49,2,Medium/ Medium
47,60,15635,75,3,High/ Medium
49,63,15636,72,2,Medium/ Low
36,57,15637,65,2,High/ Medium
29,35,15638,59,2,Medium/ Medium
25,26,15639,60,2,Medium/ High
43,55,15640,62,2,Medium/ Medium
13,16,15641,57,1,Medium/ Medium
37,63,15642,67,3,Medium/ Medium
29,30,15643,56,2,High/ Medium
52,67,15644,70,3,Medium/ Medium
53,62,15645,79,2,Medium/ Medium
32,48,15646,57,2,Medium/ Medium
55,69,15647,58,2,Medium/ Medium
7,11,15648,41,1,Medium/ Medium
22,51,15649,54,2,Low/ High
34,45,15650,64,2,Medium/ Medium
39,63,15651,87,2,High/ Low
36,54,15652,80,2,Medium/ Medium
32,45,15653,45,2,Medium/ Medium
52,59,15654,56,2,High/ Medium
22,29,15655,62,2,Medium/ Medium
39,58,15656,55,2,Medium/ Medium
45,59,15657,61,2,Medium/ Medium
38,64,15658,55,2,Medium/ Medium
47,62,15659,57,3,Medium/ Medium
31,59,15660,65,2,Medium/ Medium
9,13,15661,39,1,Medium/ Medium
37,47,15662,62,2,Medium/ Medium
43,60,15663,78,2,Medium/ Medium
53,63,15664,68,3,Medium/ Medium
32,39,15665,58,2,Medium/ High
32,63,15666,62,2,Medium/ Medium
28,33,15667,52,2,Low/ Medium
28,35,15668,49,2,Medium/ High
43,66,15669,76,2,Medium/ Low
25,29,15670,55,2,Medium/ Medium
37,58,15671,77,3,Medium/ Medium
55,60,15672,80,2,Medium/ Low
8,8,15673,32,1,Medium/ Medium
44,59,15674,75,2,Medium/ Medium
32,30,15675,45,2,Low/ Medium
41,65,15676,66,3,Medium/ Low
50,66,15677,71,2,High/ Medium
27,32,15678,64,2,Low/ High
31,68,15679,67,2,Medium/ Medium
52,62,15680,67,2,Medium/ Medium
14,19,15681,58,1,Medium/ Medium
22,50,15682,73,2,Medium/ Medium
46,58,15683,81,2,High/ Medium
47,64,15684,78,3,High/ Medium
53,64,15685,57,2,Medium/ Medium
33,49,15686,52,2,High/ Medium
23,29,15687,68,2,Medium/ Medium
28,52,15688,65,2,Medium/ Medium
25,53,15689,83,2,Medium/ Medium
28,38,15690,63,2,Medium/ High
35,61,15691,70,2,Medium/ Medium
31,27,15692,55,1,Medium/ Medium
16,19,15693,49,1,Medium/ Medium
13,12,15694,54,1,Medium/ Medium
49,47,15695,50,2,Medium/ Medium
45,65,15696,69,2,High/ Low
57,61,15697,69,2,Medium/ Medium
46,59,15698,70,2,Medium/ Medium
30,49,15699,54,2,Medium/ High
26,60,15700,72,2,Medium/ Medium
11,13,15701,55,1,Medium/ Medium
29,67,15702,78,2,High/ Medium
29,57,15703,53,2,High/ Medium
23,53,15704,75,2,High/ Medium
6,7,15705,46,1,Medium/ Medium
52,57,15706,69,2,Medium/ Medium
36,55,15707,51,2,Low/ High
59,61,15708,69,2,Medium/ Medium
33,55,15709,54,2,Medium/ High
24,57,15710,75,2,High/ Medium
45,60,15711,44,2,High/ Low
45,60,15712,74,2,Medium/ Medium
47,52,15713,65,2,Medium/ Low
34,61,15714,77,2,Medium/ Medium
37,52,15715,48,2,Medium/ Medium
32,51,15716,64,2,Medium/ Medium
10,14,15717,36,1,Medium/ Medium
48,70,15718,87,3,Medium/ Medium
22,47,15719,80,2,Medium/ Medium
9,6,15720,48,1,Medium/ Medium
41,63,15721,72,3,Medium/ Medium
50,63,15722,71,2,Medium/ Medium
23,33,15723,59,2,Medium/ High
14,18,15724,61,1,Medium/ Medium
24,33,15725,67,2,Medium/ Medium
46,63,15726,73,2,Medium/ Medium
23,32,15727,68,2,Medium/ Medium
40,55,15728,76,2,High/ Low
49,62,15729,63,3,High/ Medium
43,53,15730,63,2,High/ Medium
50,54,15731,65,2,Medium/ High
26,45,15732,48,2,Medium/ Medium
46,57,15733,50,2,Medium/ Medium
16,17,15734,42,1,Medium/ Medium
70,62,15735,68,3,High/ Low
22,56,15736,79,2,Medium/ Medium
40,61,15737,70,2,Medium/ Medium
14,12,15738,51,1,Medium/ Medium
47,45,15739,60,2,Medium/ Medium
49,48,15740,69,2,Medium/ Medium
53,64,15741,73,2,Medium/ Low
27,51,15742,66,2,Medium/ Medium
36,61,15743,66,2,High/ Low
28,48,15744,82,2,Medium/ Medium
41,63,15745,71,3,Medium/ Medium
42,62,15746,75,2,High/ Low
40,55,15747,72,2,Medium/ Medium
15,13,15748,62,1,Medium/ Medium
38,55,15749,68,2,High/ Medium
22,47,15750,56,2,Medium/ Medium
24,49,15751,67,2,Low/ High
38,47,15752,65,2,Low/ Medium
40,56,15753,65,2,Medium/ Medium
27,32,15754,54,2,Low/ Medium
30,41,15755,65,2,Low/ Medium
32,53,15756,64,2,Medium/ Medium
42,60,15757,75,2,Medium/ Medium
21,36,15758,53,2,Low/ Medium
55,58,15759,65,2,High/ Medium
43,64,15760,74,3,Medium/ Medium
20,52,15761,91,2,Medium/ Medium
21,16,15762,42,1,Medium/ Medium
45,62,15763,77,2,High/ Medium
50,63,15764,76,2,Medium/ Medium
33,60,15765,63,2,High/ Medium
11,19,15766,41,1,Medium/ Medium
48,63,15767,54,3,High/ Low
5,14,15768,39,1,Medium/ Medium
42,58,15769,60,2,Medium/ Medium
50,48,15770,61,2,Medium/ Medium
37,62,15771,64,3,High/ Low
38,58,15772,84,2,Medium/ Medium
47,55,15773,76,2,Medium/ Medium
29,53,15774,89,2,Medium/ Medium
7,22,15775,42,1,Medium/ Medium
48,62,15776,49,2,Medium/ Medium
50,58,15777,63,2,Medium/ Medium
57,55,15778,82,2,High/ Medium
20,22,15779,57,1,Medium/ Medium
51,56,15780,65,2,Medium/ Medium
50,60,15781,33,2,High/ Low
45,61,15782,71,2,Medium/ Medium
46,53,15783,65,3,High/ Medium
49,62,15784,59,2,Medium/ Medium
27,63,15785,75,2,Medium/ Medium
47,62,15786,80,3,Medium/ Medium
56,47,15787,54,2,Medium/ Low
16,12,15788,55,1,Medium/ Medium
36,57,15789,77,2,High/ Medium
49,58,15790,62,2,Medium/ Medium
42,52,15791,59,2,High/ Low
22,50,15792,65,2,Medium/ Medium
46,61,15793,88,2,Medium/ Medium
42,55,15794,66,2,Medium/ Medium
35,52,15795,69,2,Medium/ Medium
31,62,15796,64,2,High/ Medium
40,44,15797,79,2,Medium/ Medium
58,61,15798,68,3,Medium/ Medium
34,31,15799,79,2,Medium/ Medium
26,35,15800,65,2,Medium/ High
45,62,15801,73,2,Medium/ Medium
32,55,15802,72,2,Medium/ Medium
59,60,15803,61,2,Medium/ Medium
58,68,15804,86,2,High/ Medium
55,54,15805,67,2,Medium/ Medium
19,28,15806,53,2,Medium/ Medium
30,58,15807,76,3,Medium/ Medium
47,59,15808,62,2,Medium/ Medium
41,60,15809,62,2,High/ Medium
45,58,15810,77,2,Medium/ Medium
20,28,15811,46,2,Medium/ High
25,55,15812,66,2,High/ Medium
53,49,15813,62,2,Medium/ Medium
50,65,15814,59,2,Medium/ Low
39,59,15815,65,2,Medium/ Medium
12,14,15816,45,1,Medium/ Medium
27,30,15817,41,2,Medium/ Medium
22,34,15818,56,2,Medium/ Medium
31,53,15819,70,2,High/ Medium
33,57,15820,62,2,Medium/ High
26,50,15821,61,2,Medium/ Medium
40,55,15822,69,3,Medium/ Medium
27,29,15823,44,2,Medium/ High
47,67,15824,89,2,Medium/ Medium
47,55,15825,58,2,High/ Medium
47,59,15826,63,3,Medium/ Medium
50,62,15827,71,2,Medium/ Medium
20,13,15828,59,1,Medium/ Medium
38,58,15829,71,2,Medium/ Medium
66,62,15830,61,2,Medium/ Medium
23,44,15831,55,2,Low/ Medium
49,56,15832,69,2,High/ Medium
31,26,15833,58,2,Low/ High
39,62,15834,61,2,Medium/ Medium
40,64,15835,74,3,High/ Low
25,46,15836,38,2,Medium/ Medium
30,25,15837,37,2,Medium/ Medium
33,35,15838,50,2,Medium/ Medium
29,32,15839,49,2,Medium/ Medium
43,58,15840,72,2,Medium/ Medium
46,55,15841,90,2,Medium/ Medium
23,34,15842,54,2,Medium/ Medium
47,72,15843,82,2,Medium/ Medium
28,55,15844,55,2,Medium/ High
19,40,15845,61,2,Medium/ Medium
32,34,15846,58,2,Medium/ Medium
45,61,15847,80,2,High/ Medium
43,56,15848,59,2,High/ Low
28,59,15849,80,2,Medium/ Medium
49,56,15850,50,2,Medium/ Medium
36,49,15851,66,2,Medium/ Medium
6,9,15852,41,1,Medium/ Medium
18,11,15853,18,1,Medium/ Medium
26,50,15854,58,2,Medium/ Medium
47,54,15855,79,2,High/ High
14,15,15856,52,1,Medium/ Medium
49,56,15857,75,3,Medium/ Medium
24,52,15858,74,2,Medium/ Medium
30,59,15859,72,2,Medium/ High
25,28,15860,53,2,Medium/ Medium
38,43,15861,66,2,Medium/ Medium
34,36,15862,68,2,Medium/ Medium
8,10,15863,47,1,Medium/ Medium
17,14,15864,53,1,Medium/ Medium
9,10,15865,24,1,Medium/ Medium
50,64,15866,76,3,High/ Medium
55,57,15867,61,2,Medium/ Medium
22,37,15868,62,2,Medium/ Medium
39,62,15869,83,2,Medium/ Medium
35,53,15870,33,2,Medium/ Medium
40,58,15871,70,2,Medium/ Medium
17,13,15872,45,1,Medium/ Medium
34,53,15873,66,2,Medium/ Medium
29,52,15874,66,2,Medium/ Medium
34,48,15875,75,2,Medium/ Medium
44,67,15876,72,2,High/ Low
22,57,15877,63,2,Medium/ Medium
13,13,15878,39,1,Medium/ Medium
8,5,15879,49,1,Medium/ Medium
45,52,15880,65,2,Medium/ Medium
28,52,15881,71,2,High/ Medium
39,60,15882,89,2,Medium/ Medium
43,60,15883,61,2,Medium/ Medium
50,51,15884,67,2,High/ Medium
42,63,15885,84,2,Medium/ Medium
44,45,15886,53,2,Low/ Medium
33,48,15887,68,2,Medium/ Medium
58,56,15888,78,2,Medium/ Medium
56,62,15889,67,2,Medium/ Medium
24,22,15890,66,2,Medium/ Medium
10,10,15891,30,1,Medium/ Medium
13,19,15892,52,1,Medium/ Medium
48,62,15893,83,3,Medium/ Medium
11,53,15894,66,2,High/ High
32,54,15895,86,3,Medium/ Medium
9,14,15896,21,1,Medium/ Medium
38,59,15897,65,2,Medium/ High
49,61,15898,91,2,Medium/ Low
5,10,15899,23,1,Medium/ Medium
