ID,PlayerID,Name,Age,Nationality,International Reputation,Jersey Number
14278,243832,K. Partida,23,United States,1,89
14279,238969,R. Laidlaw,25,Scotland,1,21
14280,244601,S. van Hooijdonk,18,Netherlands,1,29
14281,232826,F. Mac Allister,22,Argentina,1,5
14282,225915,A. Fontana,22,Argentina,1,17
14283,234107,E. Ojeda,20,Argentina,1,25
14284,234619,Y. Mamilonne,26,France,1,9
14285,235387,B. Gaye,20,Gambia,1,40
14286,246139,Iñaki Peña,19,Spain,1,30
14287,219260,F. Dornebusch,23,Germany,1,32
14288,242556,F. Arbeláez,21,Colombia,1,24
14289,244348,E. Gutiérrez,22,Mexico,1,6
14290,244349,J. Vásquez,19,Mexico,1,23
14291,192125,T. Björkström,27,Sweden,1,8
14292,216190,J. McCourt,22,England,1,4
14293,224894,Álex Mozo,23,Spain,1,31
14294,239742,J. Klinsmann,21,United States,1,33
14295,245630,Y. Fofana,19,France,1,36
14296,215423,K. Koussou,26,Germany,1,31
14297,237695,M. Ortega,23,Mexico,1,30
14298,244095,J. Mäder,21,Germany,1,7
14299,245375,O. Leguizamón,24,Paraguay,1,27
14300,152961,M. Pawelec,32,Poland,1,17
14301,244097,T. Bonga,21,Germany,1,32
14302,245633,Kiki,21,Spain,1,29
14303,234882,M. Warcholak,28,Poland,1,2
14304,245634,Romero,22,Spain,1,26
14305,192898,S. Puri,30,Estonia,1,7
14306,228483,Kim Yong Jin,25,Korea Republic,1,29
14307,233603,S. Moussa,30,Tunisia,1,9
14308,241283,Luis Díaz,23,Spain,1,31
14309,244099,L. Ameka Autchanga,21,Gabon,1,17
14310,244611,J. Vega,20,Mexico,1,31
14311,140164,Y. Gutiérrez,37,Mexico,1,25
14312,238980,L. Daschner,19,Germany,1,13
14313,241540,T. Goppel,21,Netherlands,1,26
14314,244100,M. Rodas,21,Germany,1,11
14315,241029,F. Quiroz,20,Argentina,1,16
14316,244357,R. Idda,29,Italy,1,5
14317,212358,M. Petrasso,22,Canada,1,24
14318,233606,J. Angulo,21,Mexico,1,20
14319,239494,M. Thalhammer,20,Germany,1,20
14320,244102,J. Hildebrandt,21,Germany,1,21
14321,245894,Robert,17,Spain,1,33
14322,220807,M. O'Leary,21,England,1,24
14323,242055,A. Ståhl,23,Sweden,1,27
14324,243847,R. Griffiths,18,England,1,21
14325,245895,Iván,21,Spain,1,36
14326,203145,G. Taft,24,England,1,4
14327,206217,H. Johansen,25,Norway,1,27
14328,211593,S. Facey,23,England,1,2
14329,235401,V. Golemi?,27,Serbia,1,5
14330,242569,F. Álvarez,18,Argentina,1,28
14331,244105,J. Asiri,20,Saudi Arabia,1,20
14332,204426,J. Melling,23,Australia,1,22
14333,211594,G. Leigh,23,England,1,21
14334,242826,Lee Jae Ik,19,Korea Republic,1,2
14335,224651,Tang Jiashu,27,China PR,1,19
14336,200844,J. Keohane,27,Republic of Ireland,1,7
14337,163212,S. Boyd,32,Scotland,1,16
14338,236940,Darío Poveda,21,Spain,1,26
14339,242060,A. Al Fiqi,25,Saudi Arabia,1,15
14340,193164,E. Fernández,25,Mexico,1,22
14341,202125,J. Bonham,24,Republic of Ireland,1,13
14342,235661,D. Haspolat,18,Netherlands,1,21
14343,232590,R. Yamazaki,29,Japan,1,11
14344,209040,M. Hazazi,30,Saudi Arabia,1,88
14345,209552,Y. Otayn,27,Saudi Arabia,1,6
14346,172944,G. Coke,32,England,1,7
14347,243344,D. Lanius,21,Germany,1,36
14348,200593,Ha Sung Min,31,Korea Republic,1,18
14349,163985,I. La Rocca,34,Italy,1,25
14350,230801,A. Hazazi,24,Saudi Arabia,1,11
14351,244881,N. Tiknizyan,19,Russia,1,71
14352,240274,B. Pindroch,26,Slovakia,1,13
14353,243346,N. Heidemann,23,Germany,1,33
14354,243602,S. Mbakata,20,France,1,22
14355,163731,R. Harley,33,England,1,33
14356,229267,P. Hercher,22,Germany,1,23
14357,242835,L. Balerdi,19,Argentina,1,26
14358,221332,G. Guerrieri,22,Italy,1,23
14359,241812,L. Kramer,18,Netherlands,1,12
14360,204437,A. Tozzo,25,Italy,1,22
14361,207509,A. Domínguez,27,Mexico,1,16
14362,226709,A. Melo,22,Argentina,1,22
14363,244886,S. Al Qeshtah,25,Saudi Arabia,1,77
14364,184726,J. Partington,28,Wales,1,22
14365,198039,M. Gillespie,26,England,1,20
14366,229783,D. Gyollai,21,Hungary,1,39
14367,193943,J. Cook,28,England,1,11
14368,231064,T. Hudson-Wihongi,23,New Zealand,1,21
14369,241048,J. Tuominen,22,Finland,1,17
14370,216473,T. Smith,22,England,1,22
14371,191897,Kim Young Sin,32,Korea Republic,1,86
14372,221850,Li Songyi,25,China PR,1,2
14373,229530,R. Wulle,24,Germany,1,33
14374,238234,A. Al Khulaif,21,Saudi Arabia,1,28
14375,240026,A. Fontana,18,United States,1,21
14376,245402,P. Prado,22,Peru,1,33
14377,221339,M. Rocca,22,Italy,1,29
14378,221595,J. Vogliotti,33,Argentina,1,9
14379,232603,K. Yoshino,23,Japan,1,23
14380,221852,Liu Yang,27,China PR,1,23
14381,244636,D. Moreno,23,Colombia,1,11
14382,245148,M. Comba,24,Argentina,1,30
14383,208797,L. Gambin,25,Malta,1,11
14384,231837,E. Maanane,23,France,1,19
14385,238493,M. Meneses,19,Chile,1,19
14386,240285,T. Børkeeiet,19,Norway,1,42
14387,149662,A. Bennett,36,Republic of Ireland,1,3
14388,234654,M. Martic,22,Austria,1,15
14389,235422,Chico,27,Korea Republic,1,8
14390,242334,J. Lindsey,18,United States,1,26
14391,246430,D. Vlahovic,18,Serbia,1,28
14392,231071,Miquel Parera,22,Spain,1,25
14393,241055,Diego Pampín,18,Spain,1,31
14394,244639,J. Suárez,21,United States,1,19
14395,215968,M. Reule,24,Germany,1,21
14396,222624,Bai Yuefeng,31,China PR,1,19
14397,231840,V. Müller,19,Austria,1,17
14398,241568,C. Ferreira,18,Argentina,1,21
14399,213665,J. Houghton,22,England,1,24
14400,222625,N. Smith,22,England,1,15
14401,223393,L. Carillo,21,Italy,1,31
14402,228769,S. Ruiz,20,Colombia,1,2
14403,240801,L. Amarilla,22,Paraguay,1,20
14404,244641,S. Ormeño,24,Mexico,1,25
14405,212642,P. Petrovi?,22,Sweden,1,10
14406,241058,R. Callachan,24,Scotland,1,28
14407,192674,Leandro,29,Spain,1,13
14408,224675,Zhong JinBao,23,China PR,1,30
14409,237987,Park Dae Han,22,Korea Republic,1,31
14410,243619,D. Burgzorg,19,Netherlands,1,25
14411,200356,Marcus Vinícius,34,Brazil,1,8
14412,223908,V. Wernersson,22,Sweden,1,20
14413,224164,Roger Riera,23,Spain,1,36
14414,228772,N. Blissett,28,England,1,13
14415,170660,F. Sulmoni,32,Switzerland,1,28
14416,208037,M. Harrer,26,Austria,1,11
14417,219813,M. Havekotte,22,Netherlands,1,18
14418,225189,S. Bastoni,21,Italy,1,20
14419,228517,A. Rinomhota,21,England,1,35
14420,232357,J. Caletti,19,Australia,1,18
14421,203430,G. Ray,24,Wales,1,5
14422,222118,Zhang Chenglin,31,China PR,1,21
14423,233894,L. Mokhevishvili,22,Georgia,1,28
14424,220584,V. Myhra,21,Norway,1,12
14425,221864,Chen Hao,25,China PR,1,25
14426,244392,M. Ferreira,21,France,1,3
14427,209065,M. Moënza,24,Sweden,1,25
14428,226729,A. Swolfs,20,Belgium,1,1
14429,232873,K. Machida,20,Japan,1,28
14430,240041,A. Babacan,18,Turkey,1,44
14431,241833,K. Gutiérrez,21,Argentina,1,13
14432,209834,K. Appiah-Kubi,26,Australia,1,19
14433,152746,P. Keegan,33,Republic of Ireland,1,6
14434,227498,K. Woolery,23,England,1,22
14435,242602,J. Vagnoman,17,Germany,1,27
14436,244650,A. Kosti?,22,Serbia,1,25
14437,204459,B. Nugent,24,England,1,31
14438,193707,S. Habergham,26,England,1,3
14439,243884,H. Ayaro?lu,23,Turkey,1,20
14440,238765,J. Brandon,20,Scotland,1,25
14441,242093,E. Omondi,23,Kenya,1,17
14442,224942,R. Alvarez,19,Chile,1,31
14443,169391,B. Purkiss,34,England,1,33
14444,238511,T. Basila,19,France,1,32
14445,208816,M. Rose,23,England,1,8
14446,230064,Y. Schmid,23,Switzerland,1,25
14447,209842,Christovao,25,Angola,1,42
14448,243122,I. Magnusson,20,Sweden,1,39
14449,243378,M. Wintzheimer,19,Germany,1,19
14450,244658,K. Anzai,23,Japan,1,24
14451,188594,D. Mihajlovic,26,Switzerland,1,91
14452,240563,D. Emmanouilidis,17,Greece,1,17
14453,241075,P. Smyth,20,Northern Ireland,1,38
14454,242611,K. Kristinsson,19,Iceland,1,21
14455,230068,D. Duhaney,19,England,1,56
14456,238516,L. Østigård,18,Norway,1,45
14457,204725,Lee Bum Soo,27,Korea Republic,1,25
14458,228021,Yi Fan,26,China PR,1,13
14459,228789,Robert Sanchez,20,Spain,1,1
14460,229557,S. Macías,22,Colombia,1,29
14461,223670,M. Egho,24,Austria,1,45
14462,241590,P. Pfeiffer,18,Germany,1,36
14463,245174,B. Anderson,19,Scotland,1,25
14464,213687,L. Grimshaw,23,England,1,14
14465,226231,V. Vermeer,22,Netherlands,1,31
14466,236471,M. Kaasa,20,Norway,1,17
14467,238519,H. Al Shamrani,21,Saudi Arabia,1,27
14468,245687,C. Sierra,27,Colombia,1,4
14469,236216,E. Mensah,20,Ghana,1,77
14470,244408,S. Baradji,22,France,1,8
14471,242105,M. Igonen,21,Estonia,1,25
14472,212923,S. Galloway,23,Australia,1,3
14473,227515,D. Moreno,22,Colombia,1,13
14474,241339,Zhang Cheng,29,China PR,1,18
14475,242875,Ma Xingyu,28,China PR,1,28
14476,224188,T. Mokwa,25,Poland,1,22
14477,237500,D. Lippert,22,Germany,1,34
14478,237757,Y. Tatsuta,20,Japan,1,28
14479,244669,M. Hjulmand,19,Denmark,1,14
14480,245693,Y. Shimaya,29,Japan,1,16
14481,234686,J. Lotomba,19,Switzerland,1,29
14482,242622,Hiago,26,Brazil,1,91
14483,192447,K. Scheidhauer,26,Germany,1,9
14484,222144,An Jin Beom,26,Korea Republic,1,42
14485,237761,M. Kakuda,34,Japan,1,45
14486,191937,Kang Ji Yong,28,Korea Republic,1,5
14487,222402,J. Gulley,25,New Zealand,1,13
14488,237506,C. Owens,20,Northern Ireland,1,30
14489,239810,N. Raskin,17,Belgium,1,24
14490,242370,J. Bocanegra,19,Colombia,1,16
14491,236995,Rubén Sánchez,23,Spain,1,30
14492,242883,Lee Min Soo,26,Korea Republic,1,6
14493,236228,C. Castro,21,Mexico,1,27
14494,212165,S. Ohlsson,25,Sweden,1,24
14495,232645,F. Cambeses,21,Argentina,1,26
14496,226246,L. Compagnucci,22,Argentina,1,29
14497,230854,M. Cortesi,20,Italy,1,21
14498,245446,M. Borquez,19,Chile,1,36
14499,237255,M. Robinson,21,United States,1,12
14500,239815,Z. Randriambololona,24,Madagascar,1,27
14501,227784,K. Finnbogason,23,Iceland,1,9
14502,235464,J. Storey,20,England,1,14
14503,243912,G. Simeone,19,Argentina,1,9
14504,218057,J. Jesgarzewski,24,Germany,1,3
14505,238793,T. Jacobsen,21,Germany,1,36
14506,221386,J. Allen,23,United States,1,70
14507,243914,E. Bekiroglu,22,Germany,1,20
14508,223947,J. Benteke,23,Belgium,1,14
14509,239051,J. Albert,26,France,1,17
14510,243659,A. Morkaya,29,Turkey,1,19
14511,233164,A. Muric,19,Montenegro,1,49
14512,186572,W. Atkinson,29,England,1,11
14513,239821,L. Matarese,20,Italy,1,19
14514,184269,M. Ellis,29,England,1,16
14515,214478,S. Ayala,22,Colombia,1,15
14516,228558,Bae Sin Yeong,26,Korea Republic,1,45
14517,238798,E. Bytyqi,21,Kosovo,1,11
14518,241102,M. Lercher,22,Austria,1,15
14519,210639,J. Morias,22,Jamaica,1,14
14520,225999,F. Lesniak,22,Slovakia,1,23
14521,236239,A. Whiteman,19,England,1,41
14522,218576,W. Aimson,24,Wales,1,4
14523,231120,K. Al Barakah,27,Saudi Arabia,1,3
14524,235472,Diego Ferraresso,26,Brazil,1,87
14525,242640,T. Christensen,18,Norway,1,10
14526,242641,R. Aït Nouri,17,France,1,2
14527,181457,C. Robertson,31,Scotland,1,15
14528,19410,A. Revell,34,England,1,9
14529,221394,R. Al Mousa,23,Saudi Arabia,1,6
14530,236754,J. Rønningen,27,Norway,1,16
14531,239570,A. Bordin,19,Italy,1,18
14532,242386,C. Klarer,18,Austria,1,54
14533,211667,P. St?pi?ski,23,Poland,1,95
14534,228307,W. McDonald,21,England,1,21
14535,199893,M. Stamnestrø,26,Norway,1,8
14536,210901,F. Al Johani,26,Saudi Arabia,1,32
14537,228053,S. Harrison,20,England,1,39
14538,236757,P. Klimala,19,Poland,1,98
14539,180181,K. Browne,31,Republic of Ireland,1,5
14540,244438,Y. Diarra,20,Mali,1,26
14541,225751,A. Oxborough,20,England,1,38
14542,237015,M. Qvist,25,Denmark,1,20
14543,203224,C. Good,25,Australia,1,22
14544,233176,M. Saito,19,Japan,1,16
14545,235736,K. Sterling,19,England,1,50
14546,182489,S. Davies,31,England,1,1
14547,186842,D. Imrie,34,Scotland,1,7
14548,214747,D. Orellana,25,Chile,1,20
14549,235995,A. Borkovic,19,Austria,1,24
14550,240091,G. Vicario,21,Italy,1,12
14551,148700,A. Karadas,36,Norway,1,18
14552,214748,A. Madrid,23,Chile,1,18
14553,230876,M. Butcher,21,England,1,36
14554,235228,N. Gómez,20,Mexico,1,87
14555,241116,G. Cardozo,20,Uruguay,1,34
14556,242908,J. Clarke,17,England,1,47
14557,244956,S. Benega,19,Argentina,1,16
14558,215517,F. Sittsam,23,Austria,1,5
14559,244189,F. El Khoumisti,25,France,1,25
14560,245725,D. Rosales,20,Mexico,1,83
14561,238558,T. Warschewski,20,Germany,1,16
14562,244190,F. Sgarbi,20,Italy,1,13
14563,138719,C. O'Grady,32,England,1,10
14564,209375,G. Hiwat,24,Netherlands,1,35
14565,212960,Jung Seon Ho,29,Korea Republic,1,8
14566,242656,I. Meslier,18,France,1,1
14567,244448,J. Sánchez Purata,20,Mexico,1,14
14568,245216,H. Daza,20,Colombia,1,32
14569,225505,J. Mondragón,23,Colombia,1,27
14570,237793,T. Fukumitsu,26,Japan,1,17
14571,244449,E. Cerna,20,Mexico,1,34
14572,245217,S. Tka,27,Tunisia,1,4
14573,219874,A. Dales,23,England,1,12
14574,228834,E. Wichne,21,Norway,1,27
14575,230882,J. Simpson,21,England,1,25
14576,231650,J. Bamert,20,Switzerland,1,5
14577,232930,M. Kamekawa,25,Japan,1,39
14578,235234,B. Córdoba,25,Colombia,1,27
14579,173538,M. Randall,28,England,1,25
14580,242402,A. Eisa,21,England,1,21
14581,246242,B. Dia,21,France,1,34
14582,215011,M. Maidana,27,Argentina,1,3
14583,199908,F. Brown Forbes,26,Costa Rica,1,91
14584,212964,Jo Soo Chul,27,Korea Republic,1,16
14585,231652,S. Banza,21,France,1,41
14586,237796,T. Onozawa,20,Japan,1,36
14587,242404,J. Ndecky,21,Senegal,1,41
14588,243172,L. Tupta,20,Slovakia,1,28
14589,209893,J. Pepper,26,Australia,1,8
14590,210149,M. Majrashi,27,Saudi Arabia,1,19
14591,223717,D. Toköz,22,Turkey,1,26
14592,226021,Guo Hao,25,China PR,1,22
14593,237797,K. Sekiguchi,32,Japan,1,40
14594,244453,K. Jacobs,28,South Africa,1,7
14595,234982,M. Christensen,20,Denmark,1,16
14596,237030,Lee Jeong Bin,23,Korea Republic,1,8
14597,241382,R. Tulloch,17,England,1,31
14598,242918,L. Agüero,21,Argentina,1,32
14599,241383,D. Meredith,18,Scotland,1,45
14600,226024,M. Romero,22,Argentina,1,26
14601,238056,J. Masson,20,France,1,13
14602,243688,B. Burns,18,Northern Ireland,1,19
14603,245992,B. Gilmour,17,Scotland,1,60
14604,228073,Cheng Yuan,24,China PR,1,29
14605,232937,Kim Hyun Hun,27,Korea Republic,1,24
14606,240873,Genaro,20,Spain,1,33
14607,211434,Y. Takahashi,25,Japan,1,3
14608,230890,B. Wilson,21,Australia,1,15
14609,235242,D. Heymans,19,Belgium,1,20
14610,216299,C. Randall,22,England,1,12
14611,236011,C. Johnson,20,England,1,20
14612,235244,R. Nicolaisen,21,Denmark,1,20
14613,240876,M. Nani,20,Argentina,1,6
14614,210925,S. Otayf,27,Saudi Arabia,1,3
14615,232941,H. Nakamura,32,Japan,1,14
14616,239853,M. Kryeziu,21,Switzerland,1,31
14617,242925,Park Hyeong Jin,28,Korea Republic,1,13
14618,244717,A. Gallo,18,Italy,1,33
14619,222702,Baek Dong Gyu,27,Korea Republic,1,27
14620,223982,R. Watson,22,England,1,13
14621,203504,A. Amadi-Holloway,25,Wales,1,20
14622,226544,D. Olave,24,Colombia,1,25
14623,235504,R. Romero,19,Chile,1,31
14624,241648,B. Janoševi?,28,Serbia,1,23
14625,229105,D. Sula,20,Belgium,1,98
14626,230897,B. Hanlan,21,England,1,7
14627,239090,P. Wiesinger,24,Austria,1,6
14628,216563,C. Martin,23,United States,1,17
14629,237299,Kuk Tae Jeong,22,Korea Republic,1,2
14630,198132,D. Oberhauser,27,France,1,30
14631,242164,E. Kupen,28,Norway,1,9
14632,200693,D. Jarl,26,Sweden,1,5
14633,215285,D. Carr,24,England,1,9
14634,239605,M. Diallo,27,Senegal,1,21
14635,239606,L. Scherff,21,Germany,1,20
14636,241654,C. Brandeborn,27,Sweden,1,2
14637,183542,M. Drennan,24,Republic of Ireland,1,8
14638,170743,I. Djuric,29,Switzerland,1,55
14639,242424,M. Allende,19,Chile,1,29
14640,243704,M. Knudsen,23,Denmark,1,21
14641,190200,T. Taiwo,28,England,1,12
14642,238329,L. Pizarro,20,Argentina,1,31
14643,233466,M. Olsen Pettersen,18,Norway,1,12
14644,232187,A. Berry,20,Australia,1,14
14645,237307,H. Wingo,22,United States,1,23
14646,238075,M. Taylor-Crossdale,18,England,1,56
14647,237052,C. Omeje,28,Nigeria,1,70
14648,244476,C. Vidal,18,France,1,27
14649,220669,F. Okenabirhie,22,Nigeria,1,12
14650,244989,J. Aguilera,18,Chile,1,22
14651,216318,S. Warmolts,24,Netherlands,1,19
14652,242174,D. Mantilla,21,Colombia,1,20
14653,183807,P. Amond,30,Republic of Ireland,1,9
14654,224257,M. Pa?aszewski,20,Poland,1,31
14655,231426,M. Pavi?,23,Austria,1,20
14656,232452,K. Hachisuka,27,Japan,1,4
14657,237316,B. Cooper,18,Wales,1,55
14658,238852,G. Damen,20,Netherlands,1,18
14659,222469,C. Rubio Sivodedov,20,Sweden,1,35
14660,235014,J. Smith,20,England,1,18
14661,236550,M. Ndjoli,19,England,1,12
14662,246278,Manu Navarro,17,Spain,1,34
14663,240903,Javi Pérez,22,Spain,1,30
14664,214024,J. Wallens,25,Colombia,1,22
14665,225800,A. Parisi,23,Italy,1,30
14666,246280,L. Yamaguchi,20,Japan,1,35
14667,238345,K. Tagawa,19,Japan,1,27
14668,243977,J. Herrera,26,Argentina,1,9
14669,244489,P. Chato,21,Germany,1,15
14670,245769,E. Majetschak,18,Germany,1,40
14671,200714,H. Hope,24,Barbados,1,9
14672,231946,Seo Jae Min,20,Korea Republic,1,35
14673,239626,R. Durán,20,Mexico,1,17
14674,240906,B. Adekanye,19,Netherlands,1,69
14675,242187,C. Baumgartner,18,Austria,1,42
14676,193035,Salcedo,27,Spain,1,13
14677,215820,L. Donnelly,22,Northern Ireland,1,22
14678,229900,S. Lauper,21,Switzerland,1,30
14679,242188,Anderson Emanuel,22,Angola,1,10
14680,243468,A. Balanta,18,Colombia,1,28
14681,211469,C. Georges,24,Sweden,1,11
14682,240141,W. Hajda,18,Poland,1,18
14683,242189,N. Petric,27,Serbia,1,20
14684,245005,D. Kerschbaumer,29,Austria,1,29
14685,243214,R. Telfer,24,Canada,1,54
14686,245774,Otaño,22,Spain,1,30
14687,239631,D. Loader,17,England,1,43
14688,240399,J. Montaño,25,Colombia,1,17
14689,242703,J. Marcinkowski,21,United States,1,18
14690,202000,G. Herrem,30,Norway,1,21
14691,210192,I. Al Zubaidi,28,Saudi Arabia,1,13
14692,226832,J. Calero,19,Colombia,1,27
14693,244496,S. Peri?,21,Austria,1,5
14694,213521,S. Raheriharimanana,24,Madagascar,1,20
14695,239889,R. Gül,17,Turkey,1,37
14696,230162,I. Wilson,19,Scotland,1,20
14697,241938,N. Al Dawsari,19,Saudi Arabia,1,16
14698,245522,H. Al Maqati,24,Saudi Arabia,1,11
14699,205075,K. Bigler,25,Switzerland,1,25
14700,222227,P. Berg,20,Norway,1,27
14701,226579,A. Zendejas,20,Mexico,1,29
14702,239891,A. Karnuçu,18,Turkey,1,42
14703,245779,D. Quaranta,21,Italy,1,15
14704,180755,T. Velaphi,31,Australia,1,1
14705,223764,N. Das,24,India,1,21
14706,235796,J. Durán,21,Mexico,1,15
14707,246036,Rafael Zuchi,24,Brazil,1,30
14708,229397,M. Vargas,22,Chile,1,25
14709,238613,O. Ural,21,Turkey,1,22
14710,245525,S. Mustafa,32,Sudan,1,14
14711,183829,M. Youssouf,30,Comoros,1,20
14712,236310,S. Hart,21,England,1,21
14713,239126,M. Al Baqawi,22,Saudi Arabia,1,22
14714,236567,J. Díaz,21,Colombia,1,29
14715,238103,Liu Junshuai,23,China PR,1,3
14716,244503,H. Hanki?,24,Austria,1,15
14717,221976,Jiang Zhe,29,China PR,1,16
14718,228888,G. Edmundson,20,England,1,4
14719,237592,M. Blauensteiner,23,Austria,1,19
14720,243736,K. Rauhut,28,Germany,1,31
14721,245784,A. Tripaldelli,19,Italy,1,13
14722,204825,B. Wilson,25,England,1,13
14723,232985,T. Kunimoto,20,Japan,1,22
14724,237081,V. Xenopoulos,20,Greece,1,61
14725,225051,B. Warland,21,Australia,1,3
14726,236571,M. Paes,20,Netherlands,1,41
14727,238363,R. Obermair,22,Germany,1,33
14728,242971,C. Palacios,17,Chile,1,25
14729,198685,L. O'Brien,26,England,1,13
14730,218397,D. Ochieng,25,Kenya,1,3
14731,227869,W. Kurtovic,22,Sweden,1,18
14732,237085,Yoo Seung Min,19,Korea Republic,1,27
14733,243229,T. Freriks,19,Netherlands,1,33
14734,243997,Manu Moya,22,Spain,1,33
14735,227870,A. Södlund,21,Norway,1,24
14736,232990,M. Kurogi,28,Japan,1,10
14737,242974,K. Sessa,17,Germany,1,16
14738,241183,Sergio Tienza,21,Spain,1,40
14739,244255,K. Michalski,18,Poland,1,13
14740,244767,Carlos Vicente,19,Spain,1,33
14741,236320,B. Rowthorn,19,England,1,50
14742,244000,T. Fleckstein,19,Germany,1,29
14743,214049,D. Restrepo,25,Colombia,1,6
14744,234785,S. Omeonga,22,Belgium,1,40
14745,236321,D. N'Lundulu,19,England,1,52
14746,243233,D. Wanner,19,Germany,1,41
14747,243747,J. Zickert,20,Germany,1,6
14748,232740,Y. Ota,35,Japan,1,9
14749,244772,K. Velasco,21,Colombia,1,33
14750,225061,A. Al Ruhaili,23,Saudi Arabia,1,1
14751,237093,Lee Eun Beom,22,Korea Republic,1,47
14752,246565,B. Diakité,17,France,1,19
14753,227878,C. Guy,21,England,1,25
14754,231206,D. Cruz,23,Mexico,1,15
14755,245798,E. Erenler,25,Turkey,1,33
14756,231464,J. Velásquez,23,Colombia,1,23
14757,237352,K. Skoglund,30,Sweden,1,7
14758,245288,L. Gottwalt,20,Germany,1,28
14759,182312,Yang Jun,37,China PR,1,22
14760,239401,N. Knothe,19,Germany,1,35
14761,243241,A. Buongiorno,19,Italy,1,6
14762,243497,S. Walukiewicz,18,Poland,1,40
14763,232746,Park Jeong Su,24,Korea Republic,1,22
14764,229163,C. Slattery,19,England,1,55
14765,229419,G. Reilly,25,Scotland,1,20
14766,240939,D. Beyreuther,18,Germany,1,26
14767,244779,P. Bastianello,20,Italy,1,12
14768,227884,B. Osayi-Samuel,20,Nigeria,1,20
14769,221486,D. O'Shaughnessy,23,Finland,1,5
14770,242222,L. Selahi,19,Albania,1,30
14771,232239,A. Makarov,22,Russia,1,31
14772,240175,Bruno Jordão,19,Portugal,1,66
14773,242223,A. Al Hamdan,18,Saudi Arabia,1,20
14774,242479,D. Henriquez,19,Chile,1,33
14775,245551,Kike PIna,21,Spain,1,30
14776,231472,E. Ntim,22,Ghana,1,25
14777,241456,L. Charman,20,England,1,27
14778,205361,L. O'Neil,24,England,1,8
14779,242225,J. Issa,21,Saudi Arabia,1,78
14780,216114,I. Näsberg,22,Norway,1,22
14781,228658,K. O'Connor,23,Republic of Ireland,1,33
14782,234290,A. Halme,20,Finland,1,52
14783,224307,T. Watson,21,England,1,2
14784,245811,M. Sifneos,21,Netherlands,1,29
14785,231476,E. Al Joufi,23,Saudi Arabia,1,24
14786,233524,U. Singh,22,India,1,15
14787,233780,A. Maldonado,20,Argentina,1,25
14788,237876,B. Álvarez,20,Argentina,1,18
14789,245556,Ximo Miralles,22,Spain,1,31
14790,202549,I. Furu,24,Norway,1,18
14791,229685,J. Fryer,22,England,1,1
14792,235573,M. Godinho,21,Canada,1,26
14793,243254,F. Hörberg,19,Sweden,1,20
14794,212535,A. Calver,22,Australia,1,2
14795,232759,J. Tymon,19,England,1,12
14796,243513,G. Corbo,18,Italy,1,25
14797,245561,Lombo,19,Spain,1,34
14798,230714,T. Elšnik,20,Slovenia,1,20
14799,239930,D. Rasak,22,Poland,1,6
14800,227899,A. Peláez,24,Mexico,1,21
14801,228667,E. Segberg,21,Norway,1,23
14802,232507,R. Hironaga,28,Japan,1,21
14803,244027,K. Böhnlein,28,Germany,1,34
14804,236348,S. Atakayi,19,Finland,1,45
14805,243004,A. Angulo,22,Colombia,1,3
14806,243516,A. Nguiamba,19,France,1,20
14807,223805,A. Whitmore,22,England,1,25
14808,235325,T. van de Berg,20,Netherlands,1,30
14809,245565,M. Belkheir,19,Algeria,1,27
14810,241214,M. Okazaki,19,Japan,1,29
14811,245566,A. Vogliacco,19,Italy,1,29
14812,187454,Heo Jae Won,34,Korea Republic,1,38
14813,191806,Liao Bochao,30,China PR,1,28
14814,199744,M. Rauschenberg,26,Denmark,1,29
14815,214080,S. Murillo,24,Colombia,1,4
14816,223040,F. Çak?r,23,Turkey,1,55
14817,240448,P. Ruiz,19,Argentina,1,31
14818,240704,Guo Quanbo,20,China PR,1,25
14819,242752,N. Ferguson,17,England,1,36
14820,246592,Algobia,19,Spain,1,35
14821,212033,A. Favaro,22,Italy,1,12
14822,156481,T. Moniwa,36,Japan,1,3
14823,235329,J. Gibbons,20,England,1,2
14824,244801,R. Yamasaki,25,Japan,1,38
14825,223810,G. Maris,22,England,1,18
14826,220995,O. Okungbowa,24,Austria,1,16
14827,238659,K. Krasniqi,22,Kosovo,1,29
14828,243779,E. Weeger,21,Germany,1,2
14829,239940,B. Mirelis,19,Chile,1,32
14830,242757,N. Watanabe,23,Japan,1,20
14831,243525,R. Ljubicic,18,Austria,1,39
14832,213318,J. Forster,24,Scotland,1,23
14833,212295,A. Santos,23,Brazil,1,30
14834,222025,J. Molina,25,Colombia,1,19
14835,232265,Long Cheng,23,China PR,1,2
14836,233289,O. Olomola,20,England,1,24
14837,213834,K. Arthur,22,Ghana,1,22
14838,242506,A. Majrashi,18,Saudi Arabia,1,26
14839,225355,W. Parra,23,Colombia,1,6
14840,238155,O. Alseth,23,Norway,1,5
14841,242763,J. Ortíz,19,Colombia,1,29
14842,246603,Matis Carvalho,19,Portugal,1,40
14843,225868,David Gil,24,Spain,1,13
14844,228685,E. List,21,England,1,15
14845,243277,J. Mukena,18,Belgium,1,48
14846,185165,P. Vincenti,31,England,1,20
14847,232014,M. Salazar,25,Belize,1,19
14848,194894,F. Rossi,27,Italy,1,31
14849,208719,P. Kühn,25,Germany,1,22
14850,219983,U. Saracco,24,Italy,1,22
14851,223823,T. Königsmann,21,Germany,1,41
14852,211792,J. Pearson,25,England,1,19
